poll_time,vehicle_id,trip_id,route_id,latitude,longitude,current_stop_sequence,stop_id,current_status,vehicle_timestamp
2026-09-18T00:10:58.576141+00:00,1582,1286992,075,38.57217025756836,-121.29419708251953,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1581,1285055,021,38.640132904052734,-121.27149963378906,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1580,1287699,086,38.62746047973633,-121.48751068115234,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1579,1285582,030,38.57586669921875,-121.4770736694336,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1577,1287546,084,38.676055908203125,-121.38304138183594,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2027,1288409,176,38.543983459472656,-121.23860931396484,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1575,1288253,138,38.57062911987305,-121.5152587890625,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1574,1288228,137,38.55234146118164,-121.45336151123047,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1573,1285179,023,38.63651657104492,-121.31150817871094,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2024,1288387,175,38.593971252441406,-121.28797912597656,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1615,1284292,010,38.64421844482422,-121.1900634765625,,,,1789690195
2026-09-18T00:10:58.576141+00:00,1614,1284303,010,38.67606735229492,-121.18023681640625,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1594,1284107,001,38.63740539550781,-121.38310241699219,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1593,1288083,093,38.7223014831543,-121.28959655761719,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1591,1285931,051,38.575321197509766,-121.49854278564453,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1590,,,38.58454513549805,-121.50016021728516,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2834,,,38.54172897338867,-121.48543548583984,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1502,1286212,056,38.47415542602539,-121.43229675292969,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1501,1285297,025,38.6216926574707,-121.42452239990234,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1589,1285999,051,38.524478912353516,-121.4425277709961,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1588,1285422,026,38.55266189575195,-121.4192123413086,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1587,1286318,061,38.500152587890625,-121.43404388427734,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1584,1286320,061,38.485713958740234,-121.535888671875,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2839,1286581,067,38.4743766784668,-121.43775939941406,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1508,1286860,072,38.553924560546875,-121.37255096435547,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1506,1288288,142,38.671058654785156,-121.5551986694336,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2836,1285452,026,38.60215759277344,-121.40145111083984,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1505,1286001,051,38.500064849853516,-121.43650817871094,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2210,1287516,084,38.57256317138672,-121.38292694091797,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2207,1285453,026,38.64931869506836,-121.38285064697266,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1514,1285593,030,38.58454513549805,-121.50016021728516,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2206,1286741,068,38.577491760253906,-121.4662094116211,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1512,1284392,011,38.53874588012695,-121.48982238769531,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2205,1284935,019,38.64564514160156,-121.45684051513672,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2843,1285998,051,38.546722412109375,-121.4557876586914,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2204,1285420,026,38.68730545043945,-121.38311004638672,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1510,,,38.582252502441406,-121.50110626220703,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2203,1287791,087,38.61901092529297,-121.41712951660156,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2201,1287517,084,38.640380859375,-121.38306427001953,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1519,1285558,030,38.57139587402344,-121.46600341796875,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2849,1286477,062,38.53550338745117,-121.49383544921875,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1517,1287922,088,38.60506057739258,-121.50968933105469,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2847,,,38.567161560058594,-121.4696044921875,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2605,,,38.56929016113281,-121.46894836425781,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2209,1285178,023,38.605743408203125,-121.4199447631836,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2208,1284108,001,38.67841339111328,-121.32028198242188,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2221,,,38.483211517333984,-121.46807098388672,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2220,,,38.48117446899414,-121.5132827758789,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2218,1284695,013,38.60641860961914,-121.45561981201172,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1525,1288216,129,38.59575653076172,-121.38655090332031,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2217,,,38.452484130859375,-121.37665557861328,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1524,1285928,051,38.52726364135742,-121.4436264038086,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2854,1287700,086,38.6136360168457,-121.50501251220703,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2216,1287821,087,38.566261291503906,-121.42817687988281,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1522,1286178,056,38.474464416503906,-121.44911193847656,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2215,1288058,093,38.66161346435547,-121.383056640625,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1521,1284109,001,38.68113708496094,-121.2714614868164,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2214,1287547,084,38.60050964355469,-121.39234161376953,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1520,1285778,038,38.54690933227539,-121.42826080322266,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2213,1287097,078,38.57600402832031,-121.32916259765625,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2850,1286319,061,38.52497482299805,-121.44857025146484,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1808,,,38.569786071777344,-121.46923828125,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1805,1285763,033,38.58584976196289,-121.48236083984375,,,,1789690211
2026-09-18T00:10:58.576141+00:00,1528,1285144,023,38.60316848754883,-121.43421173095703,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1527,1285328,025,38.61715316772461,-121.3399429321289,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1526,1286742,068,38.533756256103516,-121.45551300048828,,,,1789690248
2026-09-18T00:10:58.576141+00:00,2857,1287178,081,38.4957389831543,-121.47576904296875,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2232,,,38.49470520019531,-121.51588439941406,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2231,,,38.40964889526367,-121.48548126220703,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2228,,,38.56719207763672,-121.46971893310547,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2227,1285143,023,38.636966705322266,-121.32682037353516,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1534,1285295,025,38.72268295288086,-121.28960418701172,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1533,1285932,051,38.58447265625,-121.49454498291016,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2226,1286743,068,38.481727600097656,-121.42003631591797,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2225,,,38.567832946777344,-121.46971130371094,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1532,1286580,067,38.564231872558594,-121.47189331054688,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2103,,,38.56809997558594,-121.4695816040039,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1531,1286211,056,38.45332717895508,-121.41853332519531,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2223,,,38.56974792480469,-121.47109985351562,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1530,1286600,067,38.45407485961914,-121.41851806640625,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2222,1285421,026,38.58195114135742,-121.4015884399414,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2860,1287413,082,38.577430725097656,-121.4152603149414,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1538,,,38.57096481323242,-121.29744720458984,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1537,,,38.56951141357422,-121.4704818725586,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2243,,,38.64619827270508,-121.38294982910156,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1550,1285997,051,38.56288146972656,-121.49758911132812,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2242,1285929,051,38.558101654052734,-121.4791030883789,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2880,1288217,129,38.57652282714844,-121.49799346923828,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2241,1288227,137,38.430198669433594,-121.39800262451172,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1547,1285329,025,38.69322204589844,-121.29409790039062,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1546,1284810,015,38.64492416381836,-121.3830337524414,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2239,1287961,088,38.611148834228516,-121.46556854248047,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2238,,,38.568931579589844,-121.4831771850586,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1545,1286721,068,38.4876594543457,-121.40877532958984,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2876,1288199,113,38.64656066894531,-121.50365447998047,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2237,1287376,082,38.649757385253906,-121.35071563720703,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1544,1287701,086,38.57832336425781,-121.49501037597656,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2874,,,38.484619140625,-121.47447967529297,,,,1789690239
2026-09-18T00:10:58.576141+00:00,2236,1286177,056,38.48136520385742,-121.50343322753906,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1543,1286859,072,38.54725646972656,-121.36549377441406,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1542,1284047,001,38.66926574707031,-121.33447265625,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2235,1287518,084,38.71456527709961,-121.37018585205078,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2234,,,38.64310073852539,-121.3831558227539,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2872,1287941,088,38.6063232421875,-121.4560546875,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1541,1288195,109,38.58098220825195,-121.30355072021484,,,,1789690249
2026-09-18T00:10:58.576141+00:00,2871,,,38.567466735839844,-121.46971893310547,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2233,1285930,051,38.567020416259766,-121.50215911865234,,,,1789690248
2026-09-18T00:10:58.576141+00:00,1549,1288212,124,38.616294860839844,-121.26866912841797,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1561,1288182,103,38.576393127441406,-121.49971771240234,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1560,,,38.52322769165039,-121.51173400878906,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2250,1285141,023,38.67852020263672,-121.27130889892578,,,,1789690254
2026-09-18T00:10:58.576141+00:00,1558,,,38.56964111328125,-121.46931457519531,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1557,1286599,067,38.49272918701172,-121.45774841308594,,,,1789690249
2026-09-18T00:10:58.576141+00:00,1556,1284674,013,38.599891662597656,-121.4255142211914,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2249,1286720,068,38.537696838378906,-121.45551300048828,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2887,1287204,081,38.50043487548828,-121.43336486816406,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1555,1288213,124,38.66387176513672,-121.22310638427734,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2247,1285594,030,38.56735610961914,-121.44486999511719,,,,1789690250
2026-09-18T00:10:58.576141+00:00,1553,1285011,021,38.6765022277832,-121.27172088623047,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2246,1287670,086,38.60892105102539,-121.50282287597656,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2245,1285012,021,38.61577224731445,-121.28372192382812,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2244,1286471,062,38.58137893676758,-121.49767303466797,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2808,,,38.52492141723633,-121.47955322265625,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1572,,,38.569740295410156,-121.46855163574219,,,,1789690251
2026-09-18T00:10:58.576141+00:00,1571,1285054,021,38.71841812133789,-121.27176666259766,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2263,1287236,081,38.50184631347656,-121.42900085449219,,,,1789690251
2026-09-18T00:10:58.576141+00:00,2021,1288441,177,38.59440612792969,-121.28812408447266,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2262,1284394,011,38.63705825805664,-121.5030746459961,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2260,,,38.56562042236328,-121.46752166748047,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1569,1284393,011,38.668148040771484,-121.51732635498047,,,,1789690253
2026-09-18T00:10:58.576141+00:00,1568,1284928,019,38.69119644165039,-121.45173645019531,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2810,1287220,081,38.495723724365234,-121.5117416381836,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1566,1285779,038,38.57421875,-121.47975158691406,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2259,1286722,068,38.468902587890625,-121.4182357788086,,,,1789690250
2026-09-18T00:10:58.576141+00:00,2258,1288226,137,38.40840148925781,-121.41785430908203,,,,1789690252
2026-09-18T00:10:58.576141+00:00,2257,1286000,051,38.50014114379883,-121.43450927734375,,,,1789690253
2026-09-18T00:10:58.576141+00:00,2256,1287790,087,38.5669059753418,-121.42770385742188,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1563,1288190,106,38.58998489379883,-121.493896484375,,,,1789690252
2026-09-18T00:10:58.576141+00:00,1562,,,38.64772033691406,-121.38341522216797,,,,1789690254
2026-09-18T00:10:58.576141+00:00,2255,,,38.48346710205078,-121.52694702148438,,,,1789690252
